SETTLEMENTDATE,DUID,SCADAVALUE
2026-03-17 05:10:00,QPS2,0.0
2026-03-17 05:10:00,QPS3,0.0
2026-03-17 05:10:00,QPS4,0.0
2026-03-17 05:10:00,QPS5,0.0
2026-03-17 05:10:00,QPSFB1,-0.014
2026-03-17 05:10:00,QPSFB2,-0.007
2026-03-17 05:10:00,RANGEB1,1.45
2026-03-17 05:10:00,REECE1,96.94816
2026-03-17 05:10:00,REECE2,0.0
2026-03-17 05:10:00,REPULSE,32.092171
2026-03-17 05:10:00,RESS1,30.97987
2026-03-17 05:10:00,RIVNB2,-0.01944
2026-03-17 05:10:00,ROMA_7,0.0
2026-03-17 05:10:00,ROMA_8,0.0
2026-03-17 05:10:00,ROWALLAN,-0.008042
2026-03-17 05:10:00,ROYALLA1,0.0
2026-03-17 05:10:00,RPCG,-0.3
2026-03-17 05:10:00,RRSF1,0.0
2026-03-17 05:10:00,RT_NSW1,0.0
2026-03-17 05:10:00,RT_NSW2,0.0
2026-03-17 05:10:00,RT_NSW3,0.0
2026-03-17 05:10:00,RT_NSW4,0.0
2026-03-17 05:10:00,RT_NSW5,0.0
2026-03-17 05:10:00,RT_NSW6,0.0
2026-03-17 05:10:00,RT_QLD1,0.0
2026-03-17 05:10:00,RT_SA1,0.0
2026-03-17 05:10:00,RT_SA2,0.0
2026-03-17 05:10:00,RT_SA3,0.0
2026-03-17 05:10:00,RT_SA4,0.0
2026-03-17 05:10:00,RT_SA5,0.0
2026-03-17 05:10:00,RT_SA6,0.0
2026-03-17 05:10:00,RT_TAS1,0.0
2026-03-17 05:10:00,RT_VIC1,0.0
2026-03-17 05:10:00,RT_VIC10,0.0
2026-03-17 05:10:00,RT_VIC11,0.0
2026-03-17 05:10:00,RT_VIC12,0.0
2026-03-17 05:10:00,RT_VIC2,0.0
2026-03-17 05:10:00,RT_VIC3,0.0
2026-03-17 05:10:00,RT_VIC4,0.0
2026-03-17 05:10:00,RT_VIC5,0.0
2026-03-17 05:10:00,RT_VIC6,0.0
2026-03-17 05:10:00,RT_VIC7,0.0
2026-03-17 05:10:00,RT_VIC8,0.0
2026-03-17 05:10:00,RT_VIC9,0.0
2026-03-17 05:10:00,RUBICON,0.0
2026-03-17 05:10:00,RUGBYR1,0.0
2026-03-17 05:10:00,RYANCWF1,6.92
2026-03-17 05:10:00,RYEPARK1,2.29316
2026-03-17 05:10:00,SALTCRK1,2.66
2026-03-17 05:10:00,SAPHWF1,8.35431
2026-03-17 05:10:00,SEBSF1,0.0
2026-03-17 05:10:00,SHGEN,0.0
2026-03-17 05:10:00,SHOAL1,41.459999
2026-03-17 05:10:00,SHPUMP,0.0
2026-03-17 05:10:00,SITHE01,0.0
2026-03-17 05:10:00,SMCSF1,0.0
2026-03-17 05:10:00,SMTHBES1,0.9043
2026-03-17 05:10:00,SNAPPER1,0.0
2026-03-17 05:10:00,SNB01,1.93881
2026-03-17 05:10:00,SNB02,-0.10023
2026-03-17 05:10:00,SNOWNTH1,0.0
2026-03-17 05:10:00,SNOWSTH1,3.79999
2026-03-17 05:10:00,SNOWTWN1,0.0
2026-03-17 05:10:00,SNOWYP,0.0
2026-03-17 05:10:00,SNUG1,0.0
2026-03-17 05:10:00,SRSF1,0.0
2026-03-17 05:10:00,STAN-1,151.67303
2026-03-17 05:10:00,STAN-2,152.05756
2026-03-17 05:10:00,STAN-3,152.50618
2026-03-17 05:10:00,STAN-4,151.39104
2026-03-17 05:10:00,STARHLWF,23.09327
2026-03-17 05:10:00,STOCKYD1,0.0
2026-03-17 05:10:00,STUBSF1,0.00458
2026-03-17 05:10:00,STUBSF2,0.00458
2026-03-17 05:10:00,STWF1,103.9707
2026-03-17 05:10:00,SUNRSF1,0.0
2026-03-17 05:10:00,SUNTPSF1,0.0
2026-03-17 05:10:00,SWANBBF1,-0.51728
2026-03-17 05:10:00,SWAN_E,285.32373
2026-03-17 05:10:00,TALWA1,0.0
2026-03-17 05:10:00,TALWB1,0.0
2026-03-17 05:10:00,TARALGA1,17.01625
2026-03-17 05:10:00,TARBESS1,1.70796
2026-03-17 05:10:00,TARONG#1,264.39999
2026-03-17 05:10:00,TARONG#2,267.5
2026-03-17 05:10:00,TARONG#3,182.0
2026-03-17 05:10:00,TARONG#4,312.10001
2026-03-17 05:10:00,TARRALEA,21.1
2026-03-17 05:10:00,TB2B1,-0.00241
2026-03-17 05:10:00,TB2SF1,0.0
2026-03-17 05:10:00,TBSF1,0.0
2026-03-17 05:10:00,TEMPB1,-93.7
2026-03-17 05:10:00,TIB1,26.24
2026-03-17 05:10:00,TNPS1,302.31253
2026-03-17 05:10:00,TORRB1,0.0
2026-03-17 05:10:00,TORRB2,0.0
2026-03-17 05:10:00,TORRB3,81.0
2026-03-17 05:10:00,TORRB4,0.0
2026-03-17 05:10:00,TREVALLN,21.49884
2026-03-17 05:10:00,TRGBESS1,-0.25
2026-03-17 05:10:00,TRIBUTE,0.0
2026-03-17 05:10:00,TULLYSM1,0.0
2026-03-17 05:10:00,TUMUT3,0.0
2026-03-17 05:10:00,TUNGATIN,3.3
2026-03-17 05:10:00,TVCC201,0.0
2026-03-17 05:10:00,TVPP104,0.0
2026-03-17 05:10:00,ULPBESS1,2.03
2026-03-17 05:10:00,UPPTUMUT,0.0
2026-03-17 05:10:00,URANQ11,0.0
2026-03-17 05:10:00,URANQ12,0.0
2026-03-17 05:10:00,URANQ13,0.0
2026-03-17 05:10:00,URANQ14,0.0
2026-03-17 05:10:00,VBB1,17.5
2026-03-17 05:10:00,VP5,534.63544
2026-03-17 05:10:00,VP6,535.92944
2026-03-17 05:10:00,VPGS1,0.0
2026-03-17 05:10:00,VPGS2,0.0
2026-03-17 05:10:00,VPGS3,0.0
2026-03-17 05:10:00,VPGS4,0.0
2026-03-17 05:10:00,VPGS5,0.0
2026-03-17 05:10:00,VPGS6,0.0
2026-03-17 05:10:00,W/HOE#1,0.0
2026-03-17 05:10:00,W/HOE#2,0.0
2026-03-17 05:10:00,WAGGNSF1,0.0
2026-03-17 05:10:00,WALGRV1,0.02141
2026-03-17 05:10:00,WAMBOWF1,120.87201
2026-03-17 05:10:00,WANDB1,0.07347
2026-03-17 05:10:00,WANDSF1,0.0
2026-03-17 05:10:00,WARWSF1,0.0
2026-03-17 05:10:00,WARWSF2,0.0
2026-03-17 05:10:00,WATERLWF,11.0
2026-03-17 05:10:00,WAUBRAWF,9.259275
2026-03-17 05:10:00,WDBESS1,35.42726
2026-03-17 05:10:00,WDBESS2,14.95968
2026-03-17 05:10:00,WDGPH1,0.0
2026-03-17 05:10:00,WELLSF1,0.0
2026-03-17 05:10:00,WELNSF1,0.0
2026-03-17 05:10:00,WEMENSF1,0.0
2026-03-17 05:10:00,WGWF1,11.6
2026-03-17 05:10:00,WHITSF1,0.0
2026-03-17 05:10:00,WINTSF1,0.0
2026-03-17 05:10:00,WKIEWA1,14.1
2026-03-17 05:10:00,WKIEWA2,14.3
2026-03-17 05:10:00,WLWLSF1,0.0
2026-03-17 05:10:00,WLWLSF2,0.0
2026-03-17 05:10:00,WNSF1,0.0
2026-03-17 05:10:00,WOLARSF1,0.0
2026-03-17 05:10:00,WOODLWN1,3.17729
2026-03-17 05:10:00,WOOLGSF1,0.0
2026-03-17 05:10:00,WOOLNTH1,21.880001
2026-03-17 05:10:00,WPWF,27.98
2026-03-17 05:10:00,WRSF1,0.0
2026-03-17 05:10:00,WRWF1,0.0
2026-03-17 05:10:00,WSTWYSF1,0.0
2026-03-17 05:10:00,WTAHB1,-5.92737
2026-03-17 05:10:00,WUNUSF1,0.0
2026-03-17 05:10:00,WYASF1,0.0
2026-03-17 05:10:00,YABULU,0.0
2026-03-17 05:10:00,YABULU2,0.0
2026-03-17 05:10:00,YAMBUKWF,1.0
2026-03-17 05:10:00,YARANSF1,0.0
2026-03-17 05:10:00,YARWUN_1,139.55
2026-03-17 05:10:00,YATSF1,0.0
2026-03-17 05:10:00,YENDWF1,0.0
2026-03-17 05:10:00,YSWF1,0.0
2026-03-17 05:10:00,YWPS1,330.5
2026-03-17 05:10:00,YWPS2,288.75
2026-03-17 05:10:00,YWPS3,347.0625
2026-03-17 05:10:00,YWPS4,373.5
2026-03-17 05:15:00,ADPBA1,0.0
2026-03-17 05:15:00,ADPPV1,0.0
2026-03-17 05:15:00,AGLHAL,29.95393
2026-03-17 05:15:00,AGLSOM,0.0
2026-03-17 05:15:00,ALDGASF1,0.0
2026-03-17 05:15:00,ANGAST1,0.0
2026-03-17 05:15:00,ARWF1,9.4
2026-03-17 05:15:00,AVLSF1,0.0
2026-03-17 05:15:00,BALB1,-2.75
2026-03-17 05:15:00,BALDHWF1,5.278
2026-03-17 05:15:00,BANGOWF1,0.0
2026-03-17 05:15:00,BANGOWF2,1.29831
2026-03-17 05:15:00,BANN1,0.0
2026-03-17 05:15:00,BARCALDN,0.0
2026-03-17 05:15:00,BARCSF1,0.1
2026-03-17 05:15:00,BARKIPS1,0.0
2026-03-17 05:15:00,BARRON-1,32.98
2026-03-17 05:15:00,BARRON-2,33.0925
2026-03-17 05:15:00,BASTYAN,70.91
2026-03-17 05:15:00,BBATTERY1,-0.02591
2026-03-17 05:15:00,BBTHREE1,0.0
2026-03-17 05:15:00,BBTHREE2,0.0
2026-03-17 05:15:00,BBTHREE3,0.0
2026-03-17 05:15:00,BDL01,0.0
2026-03-17 05:15:00,BDL02,0.0
2026-03-17 05:15:00,BERYLSF1,0.0
2026-03-17 05:15:00,BHB1,0.0
2026-03-17 05:15:00,BLOWERNG,0.0
2026-03-17 05:15:00,BLUEGSF1,0.0
2026-03-17 05:15:00,BLUFF1,6.0
2026-03-17 05:15:00,BLYTHB1,3.85
2026-03-17 05:15:00,BNGSF1,0.0
2026-03-17 05:15:00,BNGSF2,0.0
2026-03-17 05:15:00,BOCORWF1,20.7
2026-03-17 05:15:00,BODWF1,7.00657
2026-03-17 05:15:00,BOLIVPS1,1e-05
2026-03-17 05:15:00,BOMENSF1,0.0
2026-03-17 05:15:00,BOWWBA1,-0.005
2026-03-17 05:15:00,BOWWPV1,0.0
2026-03-17 05:15:00,BRAEMAR1,0.0
2026-03-17 05:15:00,BRAEMAR2,0.0
2026-03-17 05:15:00,BRAEMAR3,0.0
2026-03-17 05:15:00,BRAEMAR5,0.29206
2026-03-17 05:15:00,BRAEMAR6,0.0
2026-03-17 05:15:00,BRAEMAR7,0.0
2026-03-17 05:15:00,BRDDSF01,0.0
2026-03-17 05:15:00,BRNDBES1,-0.39734
2026-03-17 05:15:00,BROKENH1,0.0
2026-03-17 05:15:00,BRYB1WF1,4.4892
2026-03-17 05:15:00,BRYB2WF2,2.98161
2026-03-17 05:15:00,BULBES1,0.46
2026-03-17 05:15:00,BULGANA1,4.87
2026-03-17 05:15:00,BUNGAMB1,-0.93
2026-03-17 05:15:00,BUSF1,0.0
2026-03-17 05:15:00,BUTLERSG,2.1
2026-03-17 05:15:00,BW01,649.48499
2026-03-17 05:15:00,BW02,668.9433
2026-03-17 05:15:00,BW03,449.65286
2026-03-17 05:15:00,BW04,673.28906
2026-03-17 05:15:00,BWTR1,-0.68592
2026-03-17 05:15:00,CALL_B_1,319.80002
2026-03-17 05:15:00,CALL_B_2,319.30002
2026-03-17 05:15:00,CAPBES1,-2.21
2026-03-17 05:15:00,CAPTL_WF,0.0
2026-03-17 05:15:00,CATHROCK,17.4
2026-03-17 05:15:00,CBWWBA1,-0.001
2026-03-17 05:15:00,CETHANA,0.0
2026-03-17 05:15:00,CG1,0.0
2026-03-17 05:15:00,CG2,0.0
2026-03-17 05:15:00,CG3,0.0
2026-03-17 05:15:00,CG4,0.0
2026-03-17 05:15:00,CGBESS01,-0.11
2026-03-17 05:15:00,CHALLHWF,0.0
2026-03-17 05:15:00,CHBESS1,-0.01267
2026-03-17 05:15:00,CHILDSF1,0.0
2026-03-17 05:15:00,CHYTWF1,0.0
2026-03-17 05:15:00,CLARESF1,0.0
2026-03-17 05:15:00,CLEMGPWF,0.0
2026-03-17 05:15:00,CLERMSF1,0.0
2026-03-17 05:15:00,CLOVER,0.0
2026-03-17 05:15:00,CLRKCWF1,300.49899
2026-03-17 05:15:00,CLRKCWF2,85.1599
2026-03-17 05:15:00,CLUNY,17.368277
2026-03-17 05:15:00,CNUNDAWF,0.20023
2026-03-17 05:15:00,COHUNSF1,0.0
2026-03-17 05:15:00,COLEASF1,0.0
2026-03-17 05:15:00,COLUMSF1,0.0
2026-03-17 05:15:00,COLWF01,3.20287
2026-03-17 05:15:00,CONDONG1,21.92
2026-03-17 05:15:00,COOPGWF1,145.64
2026-03-17 05:15:00,CPP_3,378.67502
2026-03-17 05:15:00,CPP_4,413.32501
2026-03-17 05:15:00,CPSA,0.0
2026-03-17 05:15:00,CROOKWF2,0.0
2026-03-17 05:15:00,CROOKWF3,0.0
2026-03-17 05:15:00,CROWLWF1,4.96922
2026-03-17 05:15:00,CRURWF1,16.79995
2026-03-17 05:15:00,CRWARP1,0.0
2026-03-17 05:15:00,CRWASF1,0.0
2026-03-17 05:15:00,CSPVPS1,0.0
2026-03-17 05:15:00,CTHLWF1,101.15816
2026-03-17 05:15:00,CULLRGWF,1.52
2026-03-17 05:15:00,CUSF1,0.0
2026-03-17 05:15:00,DALNTH1,-1.00252
2026-03-17 05:15:00,DARLSF1,0.0
2026-03-17 05:15:00,DARTM1,0.0
2026-03-17 05:15:00,DAYDSF1,0.0
2026-03-17 05:15:00,DDPS1,0.0
2026-03-17 05:15:00,DDSF1,0.0
2026-03-17 05:15:00,DEVILS_G,0.82522
2026-03-17 05:15:00,DG_NSW1,0.0
2026-03-17 05:15:00,DG_QLD1,0.0
2026-03-17 05:15:00,DG_SA1,0.0
2026-03-17 05:15:00,DG_TAS1,0.0
2026-03-17 05:15:00,DG_VIC1,0.0
2026-03-17 05:15:00,DIAPURWF1,0.2
2026-03-17 05:15:00,DPNTB1,-0.05832
2026-03-17 05:15:00,DRYCGT1,0.0
2026-03-17 05:15:00,DRYCGT2,0.0
2026-03-17 05:15:00,DRYCGT3,0.0
2026-03-17 05:15:00,DULAWF1,167.19922
2026-03-17 05:15:00,DUNDWF1,10.15
2026-03-17 05:15:00,DUNDWF2,3.25
2026-03-17 05:15:00,DUNDWF3,10.39
2026-03-17 05:15:00,EDENVSF1,0.0
2026-03-17 05:15:00,EILDON1,0.0
2026-03-17 05:15:00,EILDON2,0.04
2026-03-17 05:15:00,ELAINWF1,0.0
2026-03-17 05:15:00,EMERASF1,0.0
2026-03-17 05:15:00,ER01,598.14148
2026-03-17 05:15:00,ER02,679.5636
2026-03-17 05:15:00,ER03,679.07532
2026-03-17 05:15:00,ER04,-2.30716
2026-03-17 05:15:00,ERB01,49.8909
2026-03-17 05:15:00,ERGT01,0.0
2026-03-17 05:15:00,FINLYSF1,0.0
2026-03-17 05:15:00,FISHER,0.0
2026-03-17 05:15:00,FLYCRKWF,18.5
2026-03-17 05:15:00,GANGARR1,0.0
2026-03-17 05:15:00,GANNB1,-26.22639
2026-03-17 05:15:00,GANNSF1,0.0
2026-03-17 05:15:00,GB01,0.0
2026-03-17 05:15:00,GERMCRK,16.556999
2026-03-17 05:15:00,GESF1,0.0
2026-03-17 05:15:00,GIRGSF,0.0
2026-03-17 05:15:00,GLENSF1,0.0
2026-03-17 05:15:00,GLRWNSF1,0.0
2026-03-17 05:15:00,GNNDHSF1,0.0
2026-03-17 05:15:00,GOESF1,0.0
2026-03-17 05:15:00,GOONSF1,0.0
2026-03-17 05:15:00,GORDON,217.03458
2026-03-17 05:15:00,GPWFEST1,0.0
2026-03-17 05:15:00,GPWFEST2,0.0
2026-03-17 05:15:00,GPWFEST3,0.0
2026-03-17 05:15:00,GPWFWST1,0.0
2026-03-17 05:15:00,GPWFWST2,0.0
2026-03-17 05:15:00,GRANWF1,3.25
2026-03-17 05:15:00,GREENB1,-0.48304
2026-03-17 05:15:00,GRIFSF1,0.001526
2026-03-17 05:15:00,GSTONE1,0.0
2026-03-17 05:15:00,GSTONE2,149.84375
2026-03-17 05:15:00,GSTONE3,0.0
2026-03-17 05:15:00,GSTONE4,0.0
2026-03-17 05:15:00,GSTONE5,229.66699
2026-03-17 05:15:00,GSTONE6,217.75879
2026-03-17 05:15:00,GSWF1A,23.55
2026-03-17 05:15:00,GSWF1B1,11.18
2026-03-17 05:15:00,GULLRSF1,0.0
2026-03-17 05:15:00,GULLRWF1,14.80478
2026-03-17 05:15:00,GULLRWF2,0.59986
2026-03-17 05:15:00,GUNNING1,1.99036
2026-03-17 05:15:00,GUSF1,0.0
2026-03-17 05:15:00,GUTHEGA,30.9
2026-03-17 05:15:00,HALLWF1,43.2
2026-03-17 05:15:00,HALLWF2,4.03
2026-03-17 05:15:00,HAMISF1,0.0
2026-03-17 05:15:00,HAUGHT11,0.0
2026-03-17 05:15:00,HAYMSF1,0.0
2026-03-17 05:15:00,HBESS1,-0.2
2026-03-17 05:15:00,HD1WF1,3.33
2026-03-17 05:15:00,HDWF1,60.6
2026-03-17 05:15:00,HDWF2,43.9
2026-03-17 05:15:00,HDWF3,54.3
2026-03-17 05:15:00,HEZ1,0.0
2026-03-17 05:15:00,HILLSTN1,0.0
2026-03-17 05:15:00,HPR1,0.0
2026-03-17 05:15:00,HUGSF1,-0.2
2026-03-17 05:15:00,HUMENSW,0.0
2026-03-17 05:15:00,HUMEV,11.6
2026-03-17 05:15:00,HUNTER1,0.0
2026-03-17 05:15:00,HUNTER2,0.0
2026-03-17 05:15:00,HVWWBA1,0.002
2026-03-17 05:15:00,HVWWPV1,0.0
2026-03-17 05:15:00,JBUTTERS,9.83764
2026-03-17 05:15:00,JEMALNG1,0.0
2026-03-17 05:15:00,JLA01,0.0
2026-03-17 05:15:00,JLA02,0.0
2026-03-17 05:15:00,JLA03,0.0
2026-03-17 05:15:00,JLA04,0.0
2026-03-17 05:15:00,JLB01,0.0
2026-03-17 05:15:00,JLB02,0.0
2026-03-17 05:15:00,JLB03,0.0
2026-03-17 05:15:00,JUNEESF1,0.0
2026-03-17 05:15:00,KABANWF1,91.004
2026-03-17 05:15:00,KAREEYA1,21.6275
2026-03-17 05:15:00,KAREEYA2,21.6225
2026-03-17 05:15:00,KAREEYA3,21.5275
2026-03-17 05:15:00,KAREEYA4,21.545
2026-03-17 05:15:00,KARSF1,0.0
2026-03-17 05:15:00,KEPBG1,0.0
2026-03-17 05:15:00,KEPSF1,0.0
2026-03-17 05:15:00,KEPWF1,27.2
2026-03-17 05:15:00,KERNGSP1,0.0
2026-03-17 05:15:00,KESSB1,-0.15
2026-03-17 05:15:00,KIAMSF1,0.0
2026-03-17 05:15:00,KIATAWF1,1.9
2026-03-17 05:15:00,KIDSPHG1,0.0
2026-03-17 05:15:00,KIDSPHG2,0.0
2026-03-17 05:15:00,KIDSPHL1,0.0
2026-03-17 05:15:00,KIDSPHL2,0.0
2026-03-17 05:15:00,KINGASF1,0.0
2026-03-17 05:15:00,KPP_1,321.32465
2026-03-17 05:15:00,KSP1,0.0
2026-03-17 05:15:00,LADBROK1,0.01
2026-03-17 05:15:00,LADBROK2,0.01
2026-03-17 05:15:00,LANCSF1,0.0
2026-03-17 05:15:00,LBB1,0.0
2026-03-17 05:15:00,LDBESS1,-1.13298
2026-03-17 05:15:00,LEM_WIL,0.0
2026-03-17 05:15:00,LGAPBS1,0.0
2026-03-17 05:15:00,LGAPWF1,0.08
2026-03-17 05:15:00,LGAPWF2,0.0
2026-03-17 05:15:00,LILYSF1,0.0
2026-03-17 05:15:00,LIMBESS1,24.89174
2026-03-17 05:15:00,LIMOSF11,2.16022
2026-03-17 05:15:00,LIMOSF21,0.0
2026-03-17 05:15:00,LI_WY_CA,65.3032
2026-03-17 05:15:00,LKBONNY1,0.0
2026-03-17 05:15:00,LKBONNY2,0.43538
2026-03-17 05:15:00,LKBONNY3,0.11164
2026-03-17 05:15:00,LK_ECHO,0.0
2026-03-17 05:15:00,LNGS1,0.0
2026-03-17 05:15:00,LNGS2,0.0
2026-03-17 05:15:00,LONSDALE,0.0
2026-03-17 05:15:00,LOYYB1,573.75
2026-03-17 05:15:00,LOYYB2,579.375
2026-03-17 05:15:00,LRSF1,0.0
2026-03-17 05:15:00,LVES1,0.0
2026-03-17 05:15:00,LYA1,558.0
2026-03-17 05:15:00,LYA2,0.0
2026-03-17 05:15:00,LYA3,557.0
2026-03-17 05:15:00,LYA4,557.0
2026-03-17 05:15:00,MACARTH1,12.1
2026-03-17 05:15:00,MACKNTSH,78.62
2026-03-17 05:15:00,MANNSF2,0.0
2026-03-17 05:15:00,MANNUMB1,-0.15
2026-03-17 05:15:00,MANSLR1,0.0
2026-03-17 05:15:00,MAPS2PV1,0.0
2026-03-17 05:15:00,MAPS3PV1,0.0
2026-03-17 05:15:00,MARYRSF1,0.0
2026-03-17 05:15:00,MBAHNTH,16.6
2026-03-17 05:15:00,MBPS2PV1,0.0
2026-03-17 05:15:00,MCINTYR1,45.3509
2026-03-17 05:15:00,MCKAY1,0.02
2026-03-17 05:15:00,MEADOWBK,11.63206
2026-03-17 05:15:00,MERCER01,0.3
2026-03-17 05:15:00,METZSF1,0.0
2026-03-17 05:15:00,MEWF1,144.31027
2026-03-17 05:15:00,MIDDLSF1,0.0
2026-03-17 05:15:00,MINTARO,0.08545
2026-03-17 05:15:00,MLB01,-0.5
2026-03-17 05:15:00,MLSP1,0.003
2026-03-17 05:15:00,MLWF1,1.29
2026-03-17 05:15:00,MOKOSF1,0.0
2026-03-17 05:15:00,MOLNGSF1,0.0
2026-03-17 05:15:00,MOORAWF1,0.0
2026-03-17 05:15:00,MOREESF1,0.0
2026-03-17 05:15:00,MORTLK11,266.0
2026-03-17 05:15:00,MORTLK12,268.0
2026-03-17 05:15:00,MOUSF1,0.0
2026-03-17 05:15:00,MP1,449.28665
2026-03-17 05:15:00,MP2,447.91943
2026-03-17 05:15:00,MPP_1,401.42642
2026-03-17 05:15:00,MPP_2,414.90039
2026-03-17 05:15:00,MREHA1,0.0
2026-03-17 05:15:00,MREHA2,0.0
2026-03-17 05:15:00,MREHA3,0.0
2026-03-17 05:15:00,MRNBESS1,0.0
2026-03-17 05:15:00,MRTLSWF1,3.15
2026-03-17 05:15:00,MSTUART1,0.0
2026-03-17 05:15:00,MSTUART2,0.0
2026-03-17 05:15:00,MSTUART3,0.0
2026-03-17 05:15:00,MTGELWF1,0.0
2026-03-17 05:15:00,MTMILLAR,29.2
2026-03-17 05:15:00,MUCRKSF1,0.4
2026-03-17 05:15:00,MURRAY,693.60004
2026-03-17 05:15:00,MUSSELR1,86.2
2026-03-17 05:15:00,MUWAWF1,0.0
2026-03-17 05:15:00,MUWAWF2,0.0
2026-03-17 05:15:00,MWPS1PV1,0.0
2026-03-17 05:15:00,MWPS2PV1,0.0
2026-03-17 05:15:00,MWPS3PV1,0.0
2026-03-17 05:15:00,MWPS4PV1,0.0
2026-03-17 05:15:00,NBHWF1,49.2
2026-03-17 05:15:00,NESBESS1,-0.37728
2026-03-17 05:15:00,NESBESS2,0.00175
2026-03-17 05:15:00,NEVERSF1,0.0
2026-03-17 05:15:00,NEWENSF1,0.0
2026-03-17 05:15:00,NEWENSF2,0.0
2026-03-17 05:15:00,NPS,0.0
2026-03-17 05:15:00,NUMURSF1,0.0
2026-03-17 05:15:00,NYNGAN1,0.0
2026-03-17 05:15:00,OAKEY1,0.0
2026-03-17 05:15:00,OAKEY1SF,0.0
2026-03-17 05:15:00,OAKEY2,0.0
2026-03-17 05:15:00,OAKEY2SF,0.0
2026-03-17 05:15:00,OAKLAND1,0.0
2026-03-17 05:15:00,ORABESS1,-0.01324
2026-03-17 05:15:00,OSB-AG,0.0
2026-03-17 05:15:00,PALOONA,0.0
2026-03-17 05:15:00,PAREPS1,0.0
2026-03-17 05:15:00,PAREPW1,0.37
2026-03-17 05:15:00,PARSF1,0.00153
2026-03-17 05:15:00,PIBESS1,0.0
2026-03-17 05:15:00,PIONEER,-0.3
2026-03-17 05:15:00,POAT110,52.20248
2026-03-17 05:15:00,POAT220,124.97476
2026-03-17 05:15:00,POR01,0.0
2026-03-17 05:15:00,POR03,0.0
2026-03-17 05:15:00,PORTWF,0.0
2026-03-17 05:15:00,PPCCGT,336.6304
2026-03-17 05:15:00,PTSTAN1,0.0
2026-03-17 05:15:00,PUMP1,0.0
2026-03-17 05:15:00,PUMP2,0.0
2026-03-17 05:15:00,QBYNB1,-0.0415
2026-03-17 05:15:00,QPS1,0.0
2026-03-17 05:15:00,QPS2,0.0
2026-03-17 05:15:00,QPS3,0.0
2026-03-17 05:15:00,QPS4,0.0
2026-03-17 05:15:00,QPS5,0.0
2026-03-17 05:15:00,QPSFB1,-0.014
2026-03-17 05:15:00,QPSFB2,0.0
2026-03-17 05:15:00,RANGEB1,-198.44
2026-03-17 05:15:00,REECE1,97.97545
2026-03-17 05:15:00,REECE2,0.0
2026-03-17 05:15:00,REPULSE,32.149544
2026-03-17 05:15:00,RESS1,29.8374
2026-03-17 05:15:00,RIVNB2,-0.11514
2026-03-17 05:15:00,ROMA_7,0.0
2026-03-17 05:15:00,ROMA_8,0.0
2026-03-17 05:15:00,ROWALLAN,-0.004929
2026-03-17 05:15:00,ROYALLA1,0.0
2026-03-17 05:15:00,RPCG,-0.3
2026-03-17 05:15:00,RRSF1,0.0
2026-03-17 05:15:00,RT_NSW1,0.0
2026-03-17 05:15:00,RT_NSW2,0.0
2026-03-17 05:15:00,RT_NSW3,0.0
2026-03-17 05:15:00,RT_NSW4,0.0
2026-03-17 05:15:00,RT_NSW5,0.0
2026-03-17 05:15:00,RT_NSW6,0.0
2026-03-17 05:15:00,RT_QLD1,0.0
2026-03-17 05:15:00,RT_SA1,0.0
2026-03-17 05:15:00,RT_SA2,0.0
2026-03-17 05:15:00,RT_SA3,0.0
2026-03-17 05:15:00,RT_SA4,0.0
2026-03-17 05:15:00,RT_SA5,0.0
2026-03-17 05:15:00,RT_SA6,0.0
2026-03-17 05:15:00,RT_TAS1,0.0
2026-03-17 05:15:00,RT_VIC1,0.0
2026-03-17 05:15:00,RT_VIC10,0.0
2026-03-17 05:15:00,RT_VIC11,0.0
2026-03-17 05:15:00,RT_VIC12,0.0
2026-03-17 05:15:00,RT_VIC2,0.0
2026-03-17 05:15:00,RT_VIC3,0.0
2026-03-17 05:15:00,RT_VIC4,0.0
2026-03-17 05:15:00,RT_VIC5,0.0
2026-03-17 05:15:00,RT_VIC6,0.0
2026-03-17 05:15:00,RT_VIC7,0.0
2026-03-17 05:15:00,RT_VIC8,0.0
2026-03-17 05:15:00,RT_VIC9,0.0
2026-03-17 05:15:00,RUBICON,0.0
2026-03-17 05:15:00,RUGBYR1,0.0
2026-03-17 05:15:00,RYANCWF1,7.26
2026-03-17 05:15:00,RYEPARK1,1.76745
2026-03-17 05:15:00,SALTCRK1,2.21
2026-03-17 05:15:00,SAPHWF1,4.77455
2026-03-17 05:15:00,SEBSF1,0.0
2026-03-17 05:15:00,SHGEN,0.0
2026-03-17 05:15:00,SHOAL1,41.970001
2026-03-17 05:15:00,SHPUMP,0.0
2026-03-17 05:15:00,SITHE01,0.0
2026-03-17 05:15:00,SMCSF1,0.0
2026-03-17 05:15:00,SMTHBES1,0.09868
2026-03-17 05:15:00,SNAPPER1,0.0
2026-03-17 05:15:00,SNB01,-0.11995
2026-03-17 05:15:00,SNB02,-0.08019
2026-03-17 05:15:00,SNOWNTH1,0.0
2026-03-17 05:15:00,SNOWSTH1,4.5
2026-03-17 05:15:00,SNOWTWN1,0.0
2026-03-17 05:15:00,SNOWYP,0.0
2026-03-17 05:15:00,SNUG1,0.0
2026-03-17 05:15:00,SRSF1,0.0
2026-03-17 05:15:00,STAN-1,150.03235
2026-03-17 05:15:00,STAN-2,149.78882
2026-03-17 05:15:00,STAN-3,149.34019
